odb_file,param_group,realization,borehole,borehole_id,target_x,target_y,node_z,calculated_head
Job_P017_R06.odb,17,6,zk120,BH02,-79.056,786.162,460.024,429.3944
Job_P017_R06.odb,17,6,zk102,BH03,-1.701,784.3,474.041,440.9171
Job_P017_R06.odb,17,6,zk141,BH04,42.002,755.685,478.786,443.975
Job_P017_R06.odb,17,6,zk103,BH05,97.323,727.843,485.133,442.8621
Job_P017_R06.odb,17,6,zk140,BH06,103.815,241.402,466.707,447.7254
Job_P017_R06.odb,17,6,zk139,BH07,189.974,727.986,498.776,459.9493
Job_P017_R06.odb,17,6,zk138,BH08,234.402,695.424,499.305,445.4283
Job_P017_R06.odb,17,6,zk104,BH09,286.261,668.745,499.627,445.6425
Job_P017_R06.odb,17,6,zk137,BH10,328.931,675.79,502.079,471.993
Job_P017_R06.odb,17,6,zk105,BH11,483.884,586.18,487.554,504.4852
Job_P017_R06.odb,17,6,zk410,BH12,416.455,437.474,482.247,500.7541
Job_P017_R06.odb,17,6,zk106,BH13,552.478,475.648,474.773,493.1941
Job_P017_R06.odb,17,6,zk136,BH14,393.028,343.22,484.06,460.095
Job_P017_R06.odb,17,6,zk107,BH15,446.731,266.563,485.742,467.4635
Job_P017_R06.odb,17,6,zk135,BH16,354.713,291.468,486.725,435.0348
Job_P017_R06.odb,17,6,zk134,BH17,312.24,229.995,489.426,443.9658
Job_P017_R06.odb,17,6,zk108,BH18,329.522,202.805,491.454,455.0227
Job_P017_R06.odb,17,6,zk133,BH19,245.013,207.144,486.842,436.5005
Job_P017_R06.odb,17,6,zk132,BH20,180.314,185.837,481.201,442.5647
Job_P017_R06.odb,17,6,zk109,BH21,166.718,120.398,482.295,442.6742
Job_P017_R06.odb,17,6,zk131,BH22,112.697,155.798,472.818,442.6696
Job_P017_R06.odb,17,6,zk110,BH23,63.104,220.681,460.829,427.6913
Job_P017_R07.odb,17,7,zk101,BH01,-107.247,837.298,460.635,449.6489
Job_P017_R07.odb,17,7,zk120,BH02,-79.056,786.162,460.024,432.7347
Job_P017_R07.odb,17,7,zk102,BH03,-1.701,784.3,474.041,441.6073
Job_P017_R07.odb,17,7,zk141,BH04,42.002,755.685,478.786,444.6837
Job_P017_R07.odb,17,7,zk103,BH05,97.323,727.843,485.133,441.7345
Job_P017_R07.odb,17,7,zk140,BH06,103.815,241.402,466.707,445.6352
Job_P017_R07.odb,17,7,zk139,BH07,189.974,727.986,498.776,458.5426
Job_P017_R07.odb,17,7,zk138,BH08,234.402,695.424,499.305,443.9951
Job_P017_R07.odb,17,7,zk104,BH09,286.261,668.745,499.627,444.6081
Job_P017_R07.odb,17,7,zk137,BH10,328.931,675.79,502.079,471.7094
Job_P017_R07.odb,17,7,zk105,BH11,483.884,586.18,487.554,507.8395
Job_P017_R07.odb,17,7,zk410,BH12,416.455,437.474,482.247,502.4354
Job_P017_R07.odb,17,7,zk106,BH13,552.478,475.648,474.773,496.2912
Job_P017_R07.odb,17,7,zk136,BH14,393.028,343.22,484.06,459.7298
Job_P017_R07.odb,17,7,zk107,BH15,446.731,266.563,485.742,467.0192
Job_P017_R07.odb,17,7,zk135,BH16,354.713,291.468,486.725,433.7485
Job_P017_R07.odb,17,7,zk134,BH17,312.24,229.995,489.426,441.4845
Job_P017_R07.odb,17,7,zk108,BH18,329.522,202.805,491.454,452.4993
Job_P017_R07.odb,17,7,zk133,BH19,245.013,207.144,486.842,432.7534
Job_P017_R07.odb,17,7,zk132,BH20,180.314,185.837,481.201,438.1765
Job_P017_R07.odb,17,7,zk109,BH21,166.718,120.398,482.295,439.8388
Job_P017_R07.odb,17,7,zk131,BH22,112.697,155.798,472.818,439.7744
Job_P017_R07.odb,17,7,zk110,BH23,63.104,220.681,460.829,425.2461
Job_P017_R08.odb,17,8,zk101,BH01,-107.247,837.298,460.635,445.5788
Job_P017_R08.odb,17,8,zk120,BH02,-79.056,786.162,460.024,428.9711
Job_P017_R08.odb,17,8,zk102,BH03,-1.701,784.3,474.041,439.7633
Job_P017_R08.odb,17,8,zk141,BH04,42.002,755.685,478.786,445.3246
Job_P017_R08.odb,17,8,zk103,BH05,97.323,727.843,485.133,445.8669
Job_P017_R08.odb,17,8,zk140,BH06,103.815,241.402,466.707,449.4737
Job_P017_R08.odb,17,8,zk139,BH07,189.974,727.986,498.776,462.7451
Job_P017_R08.odb,17,8,zk138,BH08,234.402,695.424,499.305,447.6449
Job_P017_R08.odb,17,8,zk104,BH09,286.261,668.745,499.627,446.6683
Job_P017_R08.odb,17,8,zk137,BH10,328.931,675.79,502.079,472.4824
Job_P017_R08.odb,17,8,zk105,BH11,483.884,586.18,487.554,502.61
Job_P017_R08.odb,17,8,zk410,BH12,416.455,437.474,482.247,498.9029
Job_P017_R08.odb,17,8,zk106,BH13,552.478,475.648,474.773,492.0995
Job_P017_R08.odb,17,8,zk136,BH14,393.028,343.22,484.06,457.5454
Job_P017_R08.odb,17,8,zk107,BH15,446.731,266.563,485.742,463.963
Job_P017_R08.odb,17,8,zk135,BH16,354.713,291.468,486.725,433.4643
Job_P017_R08.odb,17,8,zk134,BH17,312.24,229.995,489.426,442.8967
Job_P017_R08.odb,17,8,zk108,BH18,329.522,202.805,491.454,453.9266
Job_P017_R08.odb,17,8,zk133,BH19,245.013,207.144,486.842,436.7486
Job_P017_R08.odb,17,8,zk132,BH20,180.314,185.837,481.201,443.521
Job_P017_R08.odb,17,8,zk109,BH21,166.718,120.398,482.295,444.2166
Job_P017_R08.odb,17,8,zk131,BH22,112.697,155.798,472.818,443.4354
Job_P017_R08.odb,17,8,zk110,BH23,63.104,220.681,460.829,428.1907
Job_P017_R09.odb,17,9,zk101,BH01,-107.247,837.298,460.635,448.0817
Job_P017_R09.odb,17,9,zk120,BH02,-79.056,786.162,460.024,431.231
Job_P017_R09.odb,17,9,zk102,BH03,-1.701,784.3,474.041,441.7854
Job_P017_R09.odb,17,9,zk141,BH04,42.002,755.685,478.786,445.0345
Job_P017_R09.odb,17,9,zk103,BH05,97.323,727.843,485.133,444.4385
Job_P017_R09.odb,17,9,zk140,BH06,103.815,241.402,466.707,445.1616
Job_P017_R09.odb,17,9,zk139,BH07,189.974,727.986,498.776,461.0804
Job_P017_R09.odb,17,9,zk138,BH08,234.402,695.424,499.305,446.1766
Job_P017_R09.odb,17,9,zk104,BH09,286.261,668.745,499.627,447.5744
Job_P017_R09.odb,17,9,zk137,BH10,328.931,675.79,502.079,473.2396
Job_P017_R09.odb,17,9,zk105,BH11,483.884,586.18,487.554,506.947
Job_P017_R09.odb,17,9,zk410,BH12,416.455,437.474,482.247,501.3446
Job_P017_R09.odb,17,9,zk106,BH13,552.478,475.648,474.773,495.4268
Job_P017_R09.odb,17,9,zk136,BH14,393.028,343.22,484.06,458.2843
Job_P017_R09.odb,17,9,zk107,BH15,446.731,266.563,485.742,465.076
Job_P017_R09.odb,17,9,zk135,BH16,354.713,291.468,486.725,432.6343
Job_P017_R09.odb,17,9,zk134,BH17,312.24,229.995,489.426,440.6511
Job_P017_R09.odb,17,9,zk108,BH18,329.522,202.805,491.454,452.1956
Job_P017_R09.odb,17,9,zk133,BH19,245.013,207.144,486.842,434.192
Job_P017_R09.odb,17,9,zk132,BH20,180.314,185.837,481.201,439.2786
Job_P017_R09.odb,17,9,zk109,BH21,166.718,120.398,482.295,441.6791
Job_P017_R09.odb,17,9,zk131,BH22,112.697,155.798,472.818,441.5263
Job_P017_R09.odb,17,9,zk110,BH23,63.104,220.681,460.829,425.3081
Job_P017_R10.odb,17,10,zk101,BH01,-107.247,837.298,460.635,446.4038
Job_P017_R10.odb,17,10,zk120,BH02,-79.056,786.162,460.024,429.4497
Job_P017_R10.odb,17,10,zk102,BH03,-1.701,784.3,474.041,441.0853
Job_P017_R10.odb,17,10,zk141,BH04,42.002,755.685,478.786,445.9228
Job_P017_R10.odb,17,10,zk103,BH05,97.323,727.843,485.133,444.6
Job_P017_R10.odb,17,10,zk140,BH06,103.815,241.402,466.707,448.5444
Job_P017_R10.odb,17,10,zk139,BH07,189.974,727.986,498.776,461.3897
Job_P017_R10.odb,17,10,zk138,BH08,234.402,695.424,499.305,446.3805
Job_P017_R10.odb,17,10,zk104,BH09,286.261,668.745,499.627,445.6549
Job_P017_R10.odb,17,10,zk137,BH10,328.931,675.79,502.079,471.2695
Job_P017_R10.odb,17,10,zk105,BH11,483.884,586.18,487.554,503.6889
Job_P017_R10.odb,17,10,zk410,BH12,416.455,437.474,482.247,499.582
Job_P017_R10.odb,17,10,zk106,BH13,552.478,475.648,474.773,494.1384
Job_P017_R10.odb,17,10,zk136,BH14,393.028,343.22,484.06,458.4745
Job_P017_R10.odb,17,10,zk107,BH15,446.731,266.563,485.742,464.8436
Job_P017_R10.odb,17,10,zk135,BH16,354.713,291.468,486.725,433.9506
Job_P017_R10.odb,17,10,zk134,BH17,312.24,229.995,489.426,442.284
Job_P017_R10.odb,17,10,zk108,BH18,329.522,202.805,491.454,453.1531
Job_P017_R10.odb,17,10,zk133,BH19,245.013,207.144,486.842,435.7828
Job_P017_R10.odb,17,10,zk132,BH20,180.314,185.837,481.201,441.5681
Job_P017_R10.odb,17,10,zk109,BH21,166.718,120.398,482.295,442.9108
Job_P017_R10.odb,17,10,zk131,BH22,112.697,155.798,472.818,443.0693
Job_P017_R10.odb,17,10,zk110,BH23,63.104,220.681,460.829,427.2824
Job_P017_R11.odb,17,11,zk101,BH01,-107.247,837.298,460.635,447.4485
Job_P017_R11.odb,17,11,zk120,BH02,-79.056,786.162,460.024,429.9761
Job_P017_R11.odb,17,11,zk102,BH03,-1.701,784.3,474.041,440.6909
Job_P017_R11.odb,17,11,zk141,BH04,42.002,755.685,478.786,443.3755
Job_P017_R11.odb,17,11,zk103,BH05,97.323,727.843,485.133,443.0788
Job_P017_R11.odb,17,11,zk140,BH06,103.815,241.402,466.707,446.3846
Job_P017_R11.odb,17,11,zk139,BH07,189.974,727.986,498.776,459.6823
Job_P017_R11.odb,17,11,zk138,BH08,234.402,695.424,499.305,444.5473
Job_P017_R11.odb,17,11,zk104,BH09,286.261,668.745,499.627,446.0694
Job_P017_R11.odb,17,11,zk137,BH10,328.931,675.79,502.079,472.5378
Job_P017_R11.odb,17,11,zk105,BH11,483.884,586.18,487.554,506.1005
Job_P017_R11.odb,17,11,zk410,BH12,416.455,437.474,482.247,502.1013
Job_P017_R11.odb,17,11,zk106,BH13,552.478,475.648,474.773,495.0406
Job_P017_R11.odb,17,11,zk136,BH14,393.028,343.22,484.06,460.3253
Job_P017_R11.odb,17,11,zk107,BH15,446.731,266.563,485.742,467.6368
Job_P017_R11.odb,17,11,zk135,BH16,354.713,291.468,486.725,434.5181
Job_P017_R11.odb,17,11,zk134,BH17,312.24,229.995,489.426,443.2354
Job_P017_R11.odb,17,11,zk108,BH18,329.522,202.805,491.454,454.0076
Job_P017_R11.odb,17,11,zk133,BH19,245.013,207.144,486.842,434.8215
Job_P017_R11.odb,17,11,zk132,BH20,180.314,185.837,481.201,440.2622
Job_P017_R11.odb,17,11,zk109,BH21,166.718,120.398,482.295,441.5055
Job_P017_R11.odb,17,11,zk131,BH22,112.697,155.798,472.818,441.0441
Job_P017_R11.odb,17,11,zk110,BH23,63.104,220.681,460.829,425.5919
Job_P017_R12.odb,17,12,zk101,BH01,-107.247,837.298,460.635,446.3625
Job_P017_R12.odb,17,12,zk120,BH02,-79.056,786.162,460.024,427.851
Job_P017_R12.odb,17,12,zk102,BH03,-1.701,784.3,474.041,438.976
Job_P017_R12.odb,17,12,zk141,BH04,42.002,755.685,478.786,442.3682
Job_P017_R12.odb,17,12,zk103,BH05,97.323,727.843,485.133,441.2793
Job_P017_R12.odb,17,12,zk140,BH06,103.815,241.402,466.707,446.6415
Job_P017_R12.odb,17,12,zk139,BH07,189.974,727.986,498.776,458.5741
Job_P017_R12.odb,17,12,zk138,BH08,234.402,695.424,499.305,444.2546
Job_P017_R12.odb,17,12,zk104,BH09,286.261,668.745,499.627,444.8349
Job_P017_R12.odb,17,12,zk137,BH10,328.931,675.79,502.079,471.7812
Job_P017_R12.odb,17,12,zk105,BH11,483.884,586.18,487.554,505.4274
Job_P017_R12.odb,17,12,zk410,BH12,416.455,437.474,482.247,503.753
Job_P017_R12.odb,17,12,zk106,BH13,552.478,475.648,474.773,496.0203
Job_P017_R12.odb,17,12,zk136,BH14,393.028,343.22,484.06,461.8593
Job_P017_R12.odb,17,12,zk107,BH15,446.731,266.563,485.742,468.4234
Job_P017_R12.odb,17,12,zk135,BH16,354.713,291.468,486.725,436.9614
Job_P017_R12.odb,17,12,zk134,BH17,312.24,229.995,489.426,444.2751
Job_P017_R12.odb,17,12,zk108,BH18,329.522,202.805,491.454,455.1703
Job_P017_R12.odb,17,12,zk133,BH19,245.013,207.144,486.842,435.5796
Job_P017_R12.odb,17,12,zk132,BH20,180.314,185.837,481.201,440.4307
Job_P017_R12.odb,17,12,zk109,BH21,166.718,120.398,482.295,440.4869
Job_P017_R12.odb,17,12,zk131,BH22,112.697,155.798,472.818,439.9723
Job_P017_R12.odb,17,12,zk110,BH23,63.104,220.681,460.829,425.9315
Job_P017_R13.odb,17,13,zk101,BH01,-107.247,837.298,460.635,447.2118
Job_P017_R13.odb,17,13,zk120,BH02,-79.056,786.162,460.024,430.1949
Job_P017_R13.odb,17,13,zk102,BH03,-1.701,784.3,474.041,440.3869
Job_P017_R13.odb,17,13,zk141,BH04,42.002,755.685,478.786,444.0958
Job_P017_R13.odb,17,13,zk103,BH05,97.323,727.843,485.133,443.156
Job_P017_R13.odb,17,13,zk140,BH06,103.815,241.402,466.707,447.1386
Job_P017_R13.odb,17,13,zk139,BH07,189.974,727.986,498.776,459.6835
Job_P017_R13.odb,17,13,zk138,BH08,234.402,695.424,499.305,445.0407
Job_P017_R13.odb,17,13,zk104,BH09,286.261,668.745,499.627,446.2608
Job_P017_R13.odb,17,13,zk137,BH10,328.931,675.79,502.079,472.2512
Job_P017_R13.odb,17,13,zk105,BH11,483.884,586.18,487.554,505.5862
Job_P017_R13.odb,17,13,zk410,BH12,416.455,437.474,482.247,503.0013
Job_P017_R13.odb,17,13,zk106,BH13,552.478,475.648,474.773,494.8167
Job_P017_R13.odb,17,13,zk136,BH14,393.028,343.22,484.06,460.2557
Job_P017_R13.odb,17,13,zk107,BH15,446.731,266.563,485.742,466.4002
Job_P017_R13.odb,17,13,zk135,BH16,354.713,291.468,486.725,434.916
Job_P017_R13.odb,17,13,zk134,BH17,312.24,229.995,489.426,442.4582
Job_P017_R13.odb,17,13,zk108,BH18,329.522,202.805,491.454,454.406
Job_P017_R13.odb,17,13,zk133,BH19,245.013,207.144,486.842,434.7928
Job_P017_R13.odb,17,13,zk132,BH20,180.314,185.837,481.201,440.2969
Job_P017_R13.odb,17,13,zk109,BH21,166.718,120.398,482.295,441.8197
Job_P017_R13.odb,17,13,zk131,BH22,112.697,155.798,472.818,440.4699
Job_P017_R13.odb,17,13,zk110,BH23,63.104,220.681,460.829,426.1293
Job_P017_R14.odb,17,14,zk101,BH01,-107.247,837.298,460.635,446.5072
Job_P017_R14.odb,17,14,zk120,BH02,-79.056,786.162,460.024,428.5167
Job_P017_R14.odb,17,14,zk102,BH03,-1.701,784.3,474.041,437.5138
Job_P017_R14.odb,17,14,zk141,BH04,42.002,755.685,478.786,441.7026
Job_P017_R14.odb,17,14,zk103,BH05,97.323,727.843,485.133,440.8242
Job_P017_R14.odb,17,14,zk140,BH06,103.815,241.402,466.707,445.4891
Job_P017_R14.odb,17,14,zk139,BH07,189.974,727.986,498.776,460.1432
Job_P017_R14.odb,17,14,zk138,BH08,234.402,695.424,499.305,446.0222
Job_P017_R14.odb,17,14,zk104,BH09,286.261,668.745,499.627,447.7961
Job_P017_R14.odb,17,14,zk137,BH10,328.931,675.79,502.079,474.5786
Job_P017_R14.odb,17,14,zk105,BH11,483.884,586.18,487.554,506.698
Job_P017_R14.odb,17,14,zk410,BH12,416.455,437.474,482.247,503.1352
Job_P017_R14.odb,17,14,zk106,BH13,552.478,475.648,474.773,494.1037
Job_P017_R14.odb,17,14,zk136,BH14,393.028,343.22,484.06,462.5739
Job_P017_R14.odb,17,14,zk107,BH15,446.731,266.563,485.742,467.9294
Job_P017_R14.odb,17,14,zk135,BH16,354.713,291.468,486.725,436.8763
Job_P017_R14.odb,17,14,zk134,BH17,312.24,229.995,489.426,444.9782
Job_P017_R14.odb,17,14,zk108,BH18,329.522,202.805,491.454,455.9513
Job_P017_R14.odb,17,14,zk133,BH19,245.013,207.144,486.842,436.7447
Job_P017_R14.odb,17,14,zk132,BH20,180.314,185.837,481.201,440.6893
Job_P017_R14.odb,17,14,zk109,BH21,166.718,120.398,482.295,441.1779
Job_P017_R14.odb,17,14,zk131,BH22,112.697,155.798,472.818,440.1609
Job_P017_R14.odb,17,14,zk110,BH23,63.104,220.681,460.829,423.8671
Job_P017_R15.odb,17,15,zk101,BH01,-107.247,837.298,460.635,446.6784
Job_P017_R15.odb,17,15,zk120,BH02,-79.056,786.162,460.024,429.3486
Job_P017_R15.odb,17,15,zk102,BH03,-1.701,784.3,474.041,439.9978
Job_P017_R15.odb,17,15,zk141,BH04,42.002,755.685,478.786,443.0265
Job_P017_R15.odb,17,15,zk103,BH05,97.323,727.843,485.133,442.8056
Job_P017_R15.odb,17,15,zk140,BH06,103.815,241.402,466.707,446.0885
Job_P017_R15.odb,17,15,zk139,BH07,189.974,727.986,498.776,461.6132
Job_P017_R15.odb,17,15,zk138,BH08,234.402,695.424,499.305,446.9145
Job_P017_R15.odb,17,15,zk104,BH09,286.261,668.745,499.627,448.0355
Job_P017_R15.odb,17,15,zk137,BH10,328.931,675.79,502.079,473.9074
Job_P017_R15.odb,17,15,zk105,BH11,483.884,586.18,487.554,505.7841
Job_P017_R15.odb,17,15,zk410,BH12,416.455,437.474,482.247,501.9039
Job_P017_R15.odb,17,15,zk106,BH13,552.478,475.648,474.773,493.3591
Job_P017_R15.odb,17,15,zk136,BH14,393.028,343.22,484.06,460.1823
Job_P017_R15.odb,17,15,zk107,BH15,446.731,266.563,485.742,466.7797
Job_P017_R15.odb,17,15,zk135,BH16,354.713,291.468,486.725,435.0271
Job_P017_R15.odb,17,15,zk134,BH17,312.24,229.995,489.426,444.4958
Job_P017_R15.odb,17,15,zk108,BH18,329.522,202.805,491.454,455.0768
Job_P017_R15.odb,17,15,zk133,BH19,245.013,207.144,486.842,436.3142
Job_P017_R15.odb,17,15,zk132,BH20,180.314,185.837,481.201,440.8559
Job_P017_R15.odb,17,15,zk109,BH21,166.718,120.398,482.295,442.8113
Job_P017_R15.odb,17,15,zk131,BH22,112.697,155.798,472.818,440.7607
Job_P017_R15.odb,17,15,zk110,BH23,63.104,220.681,460.829,425.3164
Job_P017_R16.odb,17,16,zk101,BH01,-107.247,837.298,460.635,447.5393
Job_P017_R16.odb,17,16,zk120,BH02,-79.056,786.162,460.024,430.3023
Job_P017_R16.odb,17,16,zk102,BH03,-1.701,784.3,474.041,441.4698
Job_P017_R16.odb,17,16,zk141,BH04,42.002,755.685,478.786,444.7281
Job_P017_R16.odb,17,16,zk103,BH05,97.323,727.843,485.133,444.1015
Job_P017_R16.odb,17,16,zk140,BH06,103.815,241.402,466.707,446.7051
Job_P017_R16.odb,17,16,zk139,BH07,189.974,727.986,498.776,460.2446
Job_P017_R16.odb,17,16,zk138,BH08,234.402,695.424,499.305,445.7252
Job_P017_R16.odb,17,16,zk104,BH09,286.261,668.745,499.627,446.6233
Job_P017_R16.odb,17,16,zk137,BH10,328.931,675.79,502.079,472.8096
Job_P017_R16.odb,17,16,zk105,BH11,483.884,586.18,487.554,505.53
Job_P017_R16.odb,17,16,zk410,BH12,416.455,437.474,482.247,501.3129
Job_P017_R16.odb,17,16,zk106,BH13,552.478,475.648,474.773,495.2549
Job_P017_R16.odb,17,16,zk136,BH14,393.028,343.22,484.06,459.3657
Job_P017_R16.odb,17,16,zk107,BH15,446.731,266.563,485.742,466.7646
Job_P017_R16.odb,17,16,zk135,BH16,354.713,291.468,486.725,433.8058
Job_P017_R16.odb,17,16,zk134,BH17,312.24,229.995,489.426,441.7265
Job_P017_R16.odb,17,16,zk108,BH18,329.522,202.805,491.454,453.2883
Job_P017_R16.odb,17,16,zk133,BH19,245.013,207.144,486.842,434.6218
Job_P017_R16.odb,17,16,zk132,BH20,180.314,185.837,481.201,440.0815
Job_P017_R16.odb,17,16,zk109,BH21,166.718,120.398,482.295,441.8743
Job_P017_R16.odb,17,16,zk131,BH22,112.697,155.798,472.818,440.7782
Job_P017_R16.odb,17,16,zk110,BH23,63.104,220.681,460.829,426.0623
Job_P017_R17.odb,17,17,zk101,BH01,-107.247,837.298,460.635,445.4072
Job_P017_R17.odb,17,17,zk120,BH02,-79.056,786.162,460.024,428.0022
Job_P017_R17.odb,17,17,zk102,BH03,-1.701,784.3,474.041,439.3393
Job_P017_R17.odb,17,17,zk141,BH04,42.002,755.685,478.786,443.4917
Job_P017_R17.odb,17,17,zk103,BH05,97.323,727.843,485.133,443.0322
Job_P017_R17.odb,17,17,zk140,BH06,103.815,241.402,466.707,446.5577
Job_P017_R17.odb,17,17,zk139,BH07,189.974,727.986,498.776,461.4782
Job_P017_R17.odb,17,17,zk138,BH08,234.402,695.424,499.305,446.7764
Job_P017_R17.odb,17,17,zk104,BH09,286.261,668.745,499.627,447.2823
Job_P017_R17.odb,17,17,zk137,BH10,328.931,675.79,502.079,473.5185
Job_P017_R17.odb,17,17,zk105,BH11,483.884,586.18,487.554,505.5887
Job_P017_R17.odb,17,17,zk410,BH12,416.455,437.474,482.247,501.6003
Job_P017_R17.odb,17,17,zk106,BH13,552.478,475.648,474.773,494.0705
Job_P017_R17.odb,17,17,zk136,BH14,393.028,343.22,484.06,460.2213
Job_P017_R17.odb,17,17,zk107,BH15,446.731,266.563,485.742,466.8722
Job_P017_R17.odb,17,17,zk135,BH16,354.713,291.468,486.725,435.0256
Job_P017_R17.odb,17,17,zk134,BH17,312.24,229.995,489.426,443.9091
Job_P017_R17.odb,17,17,zk108,BH18,329.522,202.805,491.454,454.8382
Job_P017_R17.odb,17,17,zk133,BH19,245.013,207.144,486.842,436.2194
Job_P017_R17.odb,17,17,zk132,BH20,180.314,185.837,481.201,441.3352
Job_P017_R17.odb,17,17,zk109,BH21,166.718,120.398,482.295,442.404
Job_P017_R17.odb,17,17,zk131,BH22,112.697,155.798,472.818,441.0896
Job_P017_R17.odb,17,17,zk110,BH23,63.104,220.681,460.829,425.4555
Job_P017_R18.odb,17,18,zk101,BH01,-107.247,837.298,460.635,447.8985
Job_P017_R18.odb,17,18,zk120,BH02,-79.056,786.162,460.024,430.1129
Job_P017_R18.odb,17,18,zk102,BH03,-1.701,784.3,474.041,441.1743
Job_P017_R18.odb,17,18,zk141,BH04,42.002,755.685,478.786,444.8841
Job_P017_R18.odb,17,18,zk103,BH05,97.323,727.843,485.133,444.3876
Job_P017_R18.odb,17,18,zk140,BH06,103.815,241.402,466.707,446.8809
Job_P017_R18.odb,17,18,zk139,BH07,189.974,727.986,498.776,460.9109
Job_P017_R18.odb,17,18,zk138,BH08,234.402,695.424,499.305,446.2105
Job_P017_R18.odb,17,18,zk104,BH09,286.261,668.745,499.627,446.8167
Job_P017_R18.odb,17,18,zk137,BH10,328.931,675.79,502.079,472.6386
Job_P017_R18.odb,17,18,zk105,BH11,483.884,586.18,487.554,505.0561
Job_P017_R18.odb,17,18,zk410,BH12,416.455,437.474,482.247,500.5641
Job_P017_R18.odb,17,18,zk106,BH13,552.478,475.648,474.773,493.4244
Job_P017_R18.odb,17,18,zk136,BH14,393.028,343.22,484.06,459.3297
Job_P017_R18.odb,17,18,zk107,BH15,446.731,266.563,485.742,466.1342
Job_P017_R18.odb,17,18,zk135,BH16,354.713,291.468,486.725,434.67
Job_P017_R18.odb,17,18,zk134,BH17,312.24,229.995,489.426,442.9402
Job_P017_R18.odb,17,18,zk108,BH18,329.522,202.805,491.454,453.7919
Job_P017_R18.odb,17,18,zk133,BH19,245.013,207.144,486.842,435.848
Job_P017_R18.odb,17,18,zk132,BH20,180.314,185.837,481.201,441.3422
Job_P017_R18.odb,17,18,zk109,BH21,166.718,120.398,482.295,442.8768
Job_P017_R18.odb,17,18,zk131,BH22,112.697,155.798,472.818,441.703
Job_P017_R18.odb,17,18,zk110,BH23,63.104,220.681,460.829,425.8145
Job_P017_R19.odb,17,19,zk101,BH01,-107.247,837.298,460.635,447.4058
Job_P017_R19.odb,17,19,zk120,BH02,-79.056,786.162,460.024,429.1066
Job_P017_R19.odb,17,19,zk102,BH03,-1.701,784.3,474.041,440.4133
Job_P017_R19.odb,17,19,zk141,BH04,42.002,755.685,478.786,444.2863
Job_P017_R19.odb,17,19,zk103,BH05,97.323,727.843,485.133,444.0118
Job_P017_R19.odb,17,19,zk140,BH06,103.815,241.402,466.707,447.6286
Job_P017_R19.odb,17,19,zk139,BH07,189.974,727.986,498.776,460.5098
Job_P017_R19.odb,17,19,zk138,BH08,234.402,695.424,499.305,446.3727
Job_P017_R19.odb,17,19,zk104,BH09,286.261,668.745,499.627,446.6947
Job_P017_R19.odb,17,19,zk137,BH10,328.931,675.79,502.079,473.1171
Job_P017_R19.odb,17,19,zk105,BH11,483.884,586.18,487.554,504.8329
Job_P017_R19.odb,17,19,zk410,BH12,416.455,437.474,482.247,500.6166
Job_P017_R19.odb,17,19,zk106,BH13,552.478,475.648,474.773,494.1557
Job_P017_R19.odb,17,19,zk136,BH14,393.028,343.22,484.06,459.387
Job_P017_R19.odb,17,19,zk107,BH15,446.731,266.563,485.742,465.6774
Job_P017_R19.odb,17,19,zk135,BH16,354.713,291.468,486.725,434.8549
Job_P017_R19.odb,17,19,zk134,BH17,312.24,229.995,489.426,443.1722
Job_P017_R19.odb,17,19,zk108,BH18,329.522,202.805,491.454,454.049
Job_P017_R19.odb,17,19,zk133,BH19,245.013,207.144,486.842,435.7844
Job_P017_R19.odb,17,19,zk132,BH20,180.314,185.837,481.201,440.6764
Job_P017_R19.odb,17,19,zk109,BH21,166.718,120.398,482.295,442.4385
Job_P017_R19.odb,17,19,zk131,BH22,112.697,155.798,472.818,441.4073
Job_P017_R19.odb,17,19,zk110,BH23,63.104,220.681,460.829,426.6521
Job_P017_R20.odb,17,20,zk101,BH01,-107.247,837.298,460.635,446.8834
Job_P017_R20.odb,17,20,zk120,BH02,-79.056,786.162,460.024,429.5207
Job_P017_R20.odb,17,20,zk102,BH03,-1.701,784.3,474.041,440.745
Job_P017_R20.odb,17,20,zk141,BH04,42.002,755.685,478.786,443.4931
Job_P017_R20.odb,17,20,zk103,BH05,97.323,727.843,485.133,443.097
Job_P017_R20.odb,17,20,zk140,BH06,103.815,241.402,466.707,445.5798
Job_P017_R20.odb,17,20,zk139,BH07,189.974,727.986,498.776,460.2056
Job_P017_R20.odb,17,20,zk138,BH08,234.402,695.424,499.305,445.4177
Job_P017_R20.odb,17,20,zk104,BH09,286.261,668.745,499.627,445.9144
Job_P017_R20.odb,17,20,zk137,BH10,328.931,675.79,502.079,472.5923
Job_P017_R20.odb,17,20,zk105,BH11,483.884,586.18,487.554,506.4992
Job_P017_R20.odb,17,20,zk410,BH12,416.455,437.474,482.247,502.3178
Job_P017_R20.odb,17,20,zk106,BH13,552.478,475.648,474.773,495.7165
Job_P017_R20.odb,17,20,zk136,BH14,393.028,343.22,484.06,460.133
Job_P017_R20.odb,17,20,zk107,BH15,446.731,266.563,485.742,466.2824
Job_P017_R20.odb,17,20,zk135,BH16,354.713,291.468,486.725,433.92
Job_P017_R20.odb,17,20,zk134,BH17,312.24,229.995,489.426,442.1813
Job_P017_R20.odb,17,20,zk108,BH18,329.522,202.805,491.454,452.4436
Job_P017_R20.odb,17,20,zk133,BH19,245.013,207.144,486.842,434.227
