odb_file,P_index,realization,log10_K_Lower,log10_K_Middle,log10_K_Upper,COV,dh,dv,zk101,zk120,zk102,zk141,zk103,zk140,zk139,zk138,zk104,zk137,zk105,zk410,zk106,zk136,zk107,zk135,zk134,zk108,zk133,zk132,zk109,zk131,zk110
Job_P017_R08.odb,17,8,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,445.5788,428.9711,439.7633,445.3246,445.8669,449.4737,462.7451,447.6449,446.6683,472.4824,502.61,498.9029,492.0995,457.5454,463.963,433.4643,442.8967,453.9266,436.7486,443.521,444.2166,443.4354,428.1907
Job_P017_R09.odb,17,9,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,448.0817,431.231,441.7854,445.0345,444.4385,445.1616,461.0804,446.1766,447.5744,473.2396,506.947,501.3446,495.4268,458.2843,465.076,432.6343,440.6511,452.1956,434.192,439.2786,441.6791,441.5263,425.3081
Job_P017_R10.odb,17,10,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,446.4038,429.4497,441.0853,445.9228,444.6,448.5444,461.3897,446.3805,445.6549,471.2695,503.6889,499.582,494.1384,458.4745,464.8436,433.9506,442.284,453.1531,435.7828,441.5681,442.9108,443.0693,427.2824
Job_P017_R11.odb,17,11,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,447.4485,429.9761,440.6909,443.3755,443.0788,446.3846,459.6823,444.5473,446.0694,472.5378,506.1005,502.1013,495.0406,460.3253,467.6368,434.5181,443.2354,454.0076,434.8215,440.2622,441.5055,441.0441,425.5919
Job_P017_R12.odb,17,12,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,446.3625,427.851,438.976,442.3682,441.2793,446.6415,458.5741,444.2546,444.8349,471.7812,505.4274,503.753,496.0203,461.8593,468.4234,436.9614,444.2751,455.1703,435.5796,440.4307,440.4869,439.9723,425.9315
Job_P017_R13.odb,17,13,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,447.2118,430.1949,440.3869,444.0958,443.156,447.1386,459.6835,445.0407,446.2608,472.2512,505.5862,503.0013,494.8167,460.2557,466.4002,434.916,442.4582,454.406,434.7928,440.2969,441.8197,440.4699,426.1293
Job_P017_R14.odb,17,14,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,446.5072,428.5167,437.5138,441.7026,440.8242,445.4891,460.1432,446.0222,447.7961,474.5786,506.698,503.1352,494.1037,462.5739,467.9294,436.8763,444.9782,455.9513,436.7447,440.6893,441.1779,440.1609,423.8671
Job_P017_R15.odb,17,15,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,446.6784,429.3486,439.9978,443.0265,442.8056,446.0885,461.6132,446.9145,448.0355,473.9074,505.7841,501.9039,493.3591,460.1823,466.7797,435.0271,444.4958,455.0768,436.3142,440.8559,442.8113,440.7607,425.3164
Job_P017_R16.odb,17,16,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,447.5393,430.3023,441.4698,444.7281,444.1015,446.7051,460.2446,445.7252,446.6233,472.8096,505.53,501.3129,495.2549,459.3657,466.7646,433.8058,441.7265,453.2883,434.6218,440.0815,441.8743,440.7782,426.0623
Job_P017_R17.odb,17,17,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,445.4072,428.0022,439.3393,443.4917,443.0322,446.5577,461.4782,446.7764,447.2823,473.5185,505.5887,501.6003,494.0705,460.2213,466.8722,435.0256,443.9091,454.8382,436.2194,441.3352,442.404,441.0896,425.4555
Job_P017_R18.odb,17,18,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,447.8985,430.1129,441.1743,444.8841,444.3876,446.8809,460.9109,446.2105,446.8167,472.6386,505.0561,500.5641,493.4244,459.3297,466.1342,434.67,442.9402,453.7919,435.848,441.3422,442.8768,441.703,425.8145
Job_P017_R19.odb,17,19,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,447.4058,429.1066,440.4133,444.2863,444.0118,447.6286,460.5098,446.3727,446.6947,473.1171,504.8329,500.6166,494.1557,459.387,465.6774,434.8549,443.1722,454.049,435.7844,440.6764,442.4385,441.4073,426.6521
Job_P017_R20.odb,17,20,-8.047838024918763,-6.586090086369085,-6.474726505262073,0.5220240899850221,214.9666863546324,2.3466170841105836,446.8834,429.5207,440.745,443.4931,443.097,445.5798,460.2056,445.4177,445.9144,472.5923,506.4992,502.3178,495.7165,460.133,466.2824,433.92,442.1813,452.4436,434.227,439.6592,440.4365,439.7598,424.6868
Job_P018_R01.odb,18,1,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,447.0083,429.1041,439.4594,441.9635,441.4018,445.1627,456.6847,441.3189,442.5128,467.792,502.651,498.8792,493.6979,456.0564,462.4331,430.6495,438.1471,448.9011,430.801,436.8337,438.4475,438.4089,424.8955
Job_P018_R02.odb,18,2,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,447.3243,429.5011,439.4525,442.3527,441.0878,445.2349,457.078,442.7728,443.1471,469.1444,501.92,498.9559,491.0756,457.2906,464.5811,431.9655,440.8008,452.2143,433.3753,438.5187,440.0494,439.5782,424.7202
Job_P018_R03.odb,18,3,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,447.0115,429.3986,438.9697,442.1933,441.2467,445.0881,457.4026,442.4369,442.6013,468.9422,502.681,499.0513,492.4932,456.7254,462.6535,431.5733,439.3762,450.3432,432.1691,437.5645,439.269,438.8261,423.8157
Job_P018_R04.odb,18,4,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,448.2412,430.5406,439.8565,443.1947,441.7037,445.3015,456.9129,441.1586,441.9415,468.0291,502.3301,498.0305,492.7682,456.7105,463.5365,430.2145,438.9566,450.1514,432.1349,437.205,439.1115,439.426,424.7618
Job_P018_R05.odb,18,5,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,446.3701,428.7147,438.9239,442.1106,441.3547,445.5764,457.4131,443.1887,443.8977,469.4665,501.2458,498.5432,490.6997,456.8762,463.6877,432.2962,441.1289,452.2037,433.4948,438.6793,440.6741,439.7006,424.5194
Job_P018_R06.odb,18,6,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,447.4693,430.6271,440.0008,442.8392,440.9691,445.1159,457.091,441.7598,442.2756,468.5697,502.6906,498.3156,492.5733,457.0837,463.4887,431.1719,438.7858,450.541,432.2551,437.7396,439.1893,439.7686,425.0505
Job_P018_R07.odb,18,7,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,447.8346,429.753,439.7724,442.1308,440.3334,446.9534,456.6355,441.151,441.8008,467.9758,500.9934,498.7552,491.7791,457.7491,464.8752,432.3137,440.7092,452.0966,433.9753,439.0629,439.9452,440.0359,426.329
Job_P018_R08.odb,18,8,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,446.774,429.9,439.6402,443.3134,440.9946,445.0759,457.5723,442.7387,443.3334,468.9504,502.536,498.529,491.648,456.659,462.9029,431.3221,439.6845,450.8199,432.1268,438.0446,439.0197,439.4023,424.4112
Job_P018_R09.odb,18,9,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,446.8785,428.9982,439.586,442.5071,441.1097,447.265,457.2771,441.9443,441.894,467.0954,500.7476,498.2221,491.3996,457.1385,463.8255,431.5478,440.6541,451.309,433.1712,439.2343,439.9841,440.7555,426.6665
Job_P018_R10.odb,18,10,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,446.9899,429.5909,439.6714,443.0159,441.6591,445.5689,457.6209,442.3864,442.6153,468.8587,502.7177,498.2935,491.3809,456.3993,462.9381,431.3784,439.2834,450.5928,432.229,437.8659,439.988,439.5853,425.374
Job_P018_R11.odb,18,11,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,447.4068,430.6313,439.3172,442.2042,440.8602,443.6314,457.4796,442.6664,443.6464,470.3263,503.4996,499.0978,492.1839,456.8345,463.8952,431.1156,439.8466,451.2314,432.319,436.6211,438.6546,438.594,423.4021
Job_P018_R12.odb,18,12,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,447.3517,429.9483,439.0051,442.087,440.7729,443.0093,457.579,442.7226,443.6949,470.6714,504.1601,499.1518,491.6543,457.0491,463.951,431.6404,440.4001,451.8688,432.2977,436.6832,438.7839,438.6388,423.4048
Job_P018_R13.odb,18,13,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,447.6774,429.7319,439.0986,442.5323,440.3978,445.2578,457.3233,441.5714,442.5355,468.6212,502.2159,499.0747,492.2554,457.3605,464.0982,431.7969,439.9257,450.8627,432.4159,437.7497,438.9484,439.2608,424.3565
Job_P018_R14.odb,18,14,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,446.6598,429.4293,438.1349,441.7225,440.5214,444.5429,456.7489,442.0371,443.1978,469.6224,501.6595,499.5039,491.821,457.8222,464.3665,432.1484,440.2073,451.7268,432.8092,437.6533,438.7577,439.0005,423.9055
Job_P018_R15.odb,18,15,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,446.9997,430.261,439.3945,442.9243,441.1517,446.0136,456.7737,441.1758,441.118,467.1104,502.0924,498.06,493.2312,456.3316,463.5942,430.8272,438.2014,449.0195,431.3845,437.1906,438.876,439.4906,425.6992
Job_P018_R16.odb,18,16,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,446.4714,429.5307,439.187,441.9564,440.9159,445.4301,457.3288,442.55,442.7177,469.3182,502.4297,499.0426,491.7855,457.3364,463.7068,432.1197,439.8488,451.2708,432.8589,437.7797,439.9037,439.5098,424.5996
Job_P018_R17.odb,18,17,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,449.6595,432.5006,441.9198,444.5509,442.2332,445.5083,457.0183,441.8245,441.621,468.4863,502.0328,496.6632,491.8016,455.8643,463.4729,430.3907,439.2322,450.2043,431.6441,438.0237,440.1572,440.2461,425.5037
Job_P018_R18.odb,18,18,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,446.3471,428.4812,439.0041,442.2211,441.1851,444.9968,457.8535,442.6939,443.4457,468.7842,501.9299,499.0497,491.8796,456.941,463.041,431.3407,439.7277,450.4688,432.3638,438.0133,438.9037,439.3469,424.6339
Job_P018_R19.odb,18,19,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,447.733,430.767,439.4549,443.309,442.227,445.6383,457.5383,442.3286,443.0277,468.8056,501.6003,498.112,491.6674,455.9876,463.45,431.4194,440.1903,451.3272,432.6353,438.3329,440.3266,439.8474,425.5096
Job_P018_R20.odb,18,20,-8.010519291359014,-6.846433854312807,-5.666474240774287,0.43315210184033925,192.69090190692984,1.1170090386009854,447.3915,429.3371,439.7477,442.7827,441.5691,446.1992,457.1745,442.6412,442.8899,468.4689,501.2077,498.4683,491.1873,456.6316,463.0604,431.5484,440.4441,450.7429,433.3718,438.4702,440.1165,440.1461,425.9117
Job_P019_R01.odb,19,1,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,445.692,429.1276,438.2407,443.5246,441.8651,446.952,459.6173,445.4399,447.1717,473.6269,506.6459,502.5152,495.2679,461.7223,466.6373,435.0812,441.9542,453.6113,435.0052,441.2975,441.7698,441.633,427.1768
Job_P019_R02.odb,19,2,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,446.3012,429.3445,441.073,444.1085,442.6876,448.166,460.0928,445.8277,445.8251,471.6202,506.8085,500.5359,494.7253,458.5396,463.8955,433.3361,441.2968,452.0835,435.2953,439.7915,442.7478,443.2531,428.4002
Job_P019_R03.odb,19,3,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,444.2406,427.6849,437.6501,442.126,443.7373,446.3845,460.9831,446.4479,448.6085,474.7142,507.0933,503.4636,492.9804,459.851,465.2655,434.3064,443.3897,454.1645,436.0864,440.3304,442.6991,441.8637,426.9412
Job_P019_R04.odb,19,4,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,446.8499,430.6452,440.9613,443.685,443.4931,449.5879,459.132,445.1849,446.0582,470.6077,507.1932,500.1978,495.3498,459.141,464.4253,433.0434,440.4033,450.5418,434.8163,440.5869,442.038,442.7764,429.0377
Job_P019_R05.odb,19,5,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,443.3285,426.2196,438.4093,443.138,444.6504,447.1324,463.0994,446.831,449.0244,475.3053,506.0073,501.4482,493.5849,458.9205,463.8757,433.6921,442.0482,452.4506,436.4314,441.6754,441.7258,442.4177,426.5121
Job_P019_R06.odb,19,6,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,446.5651,430.6436,441.5579,445.334,443.601,447.5893,459.7441,445.0302,445.7349,472.6158,506.5748,502.2699,495.6592,459.7234,464.954,433.6099,441.2529,452.8724,435.395,439.9018,441.4027,442.1876,427.825
Job_P019_R07.odb,19,7,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,449.3038,432.6801,442.2267,443.6188,442.3435,448.0786,457.8865,443.0788,443.8168,471.1519,507.7983,501.5914,497.0898,459.6838,466.893,433.1876,441.3572,451.7564,432.3746,439.8818,440.5301,441.9717,428.2563
Job_P019_R08.odb,19,8,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,447.5503,430.2365,441.0519,444.7118,443.2428,448.7023,459.605,444.4569,446.0297,472.3536,506.5361,501.8322,495.1155,459.5714,463.8487,432.3124,441.3497,452.6348,433.6407,440.7359,442.1212,441.751,428.4952
Job_P019_R09.odb,19,9,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,447.3043,429.1238,439.6168,442.5627,440.2114,452.523,457.5869,441.1359,441.4297,469.0338,503.615,502.4903,494.834,462.5547,467.1548,437.346,443.8488,454.1569,436.8624,441.5645,442.7181,444.251,431.6979
Job_P019_R10.odb,19,10,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,446.1579,429.3656,441.5018,445.6044,445.4333,451.7921,459.8462,445.5575,445.3675,470.894,503.8798,499.3108,495.045,459.0944,463.4897,432.6203,440.8889,450.9585,434.8229,443.2214,444.1663,445.3657,431.399
Job_P019_R11.odb,19,11,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,447.2478,430.3489,440.3681,444.1618,442.6868,445.9158,459.5567,446.5643,447.262,474.3352,508.1465,502.5113,494.8141,459.98,465.8366,434.2319,441.3669,453.1901,434.1323,439.5806,440.8003,442.4821,426.5087
Job_P019_R12.odb,19,12,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,447.2252,429.8314,438.22,441.6195,439.6599,447.1605,458.0159,445.2233,446.4244,472.8127,508.0876,503.3875,496.1375,462.6777,466.5353,435.8541,443.6713,453.7418,434.7857,439.3098,440.1094,440.5297,427.073
Job_P019_R13.odb,19,13,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,448.1756,431.2146,442.0469,445.0289,444.0364,447.1994,461.7589,446.5738,447.1809,474.3969,506.7335,500.5044,494.4634,457.2925,464.0897,433.0529,440.2066,451.1625,434.4658,441.12,442.8367,443.4908,428.2563
Job_P019_R14.odb,19,14,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,447.752,432.1532,442.2204,447.0441,446.0484,448.5178,461.9795,446.3524,446.1741,473.5421,507.2632,498.2956,494.202,456.1319,463.336,430.8852,440.2021,451.1598,434.9334,441.8451,443.6086,444.8574,429.9721
Job_P019_R15.odb,19,15,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,445.6501,429.5712,439.6086,443.727,443.9617,448.5246,461.7914,445.5768,447.0011,473.856,506.4536,501.0934,494.1056,459.8636,464.3382,433.1313,442.4419,454.3788,434.9777,441.2577,443.3057,443.219,427.2438
Job_P019_R16.odb,19,16,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,447.3421,431.6271,440.9475,444.6401,444.0464,449.6701,460.264,444.9359,446.0895,472.8633,505.8081,500.8573,493.5941,459.391,464.509,433.3374,441.813,453.0029,434.6102,443.3153,443.422,443.5998,430.2955
Job_P019_R17.odb,19,17,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,449.8888,432.9882,444.2412,445.2996,442.8996,449.4733,455.5381,439.8057,441.7128,468.5718,508.0,501.6582,498.863,457.506,465.5075,431.0621,437.5165,448.7479,431.0785,438.4686,439.9811,442.1779,430.3243
Job_P019_R18.odb,19,18,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,449.0228,431.4141,441.8379,445.3429,443.1838,447.9639,458.7131,443.0829,443.9556,470.6013,508.0459,501.6934,496.9378,458.4264,465.5828,432.7011,439.6042,451.3071,433.558,438.429,440.8378,443.2355,429.1561
Job_P019_R19.odb,19,19,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,450.2048,433.9478,442.1694,443.8562,442.9015,447.6199,458.4567,442.44,442.9319,470.6712,507.9185,500.8111,497.8897,459.8267,466.8996,432.8008,439.753,451.0552,431.8444,438.6885,440.7715,442.1154,429.4009
Job_P019_R20.odb,19,20,-8.529270513583333,-7.470284365083741,-5.59161599271574,0.9639852831913658,269.86150741790186,3.2166925105125337,447.8805,433.1928,440.9459,443.3216,440.8787,446.7582,456.1854,441.8231,444.2954,471.3872,509.9392,504.2377,499.1643,460.0781,465.7776,432.4027,438.3291,450.9615,432.104,436.1891,438.6613,439.861,426.422
Job_P020_R01.odb,20,1,-8.1901149867793,-6.745630296421118,-6.884529976274509,0.45888946858135227,243.04324084820823,3.47251998420427,448.1873,430.8249,440.5447,443.959,443.6435,446.6889,462.9351,448.9892,450.8123,477.083,508.9687,505.791,497.0887,464.1741,470.0984,438.604,446.845,457.8604,438.1071,441.5203,442.665,441.2321,424.7575
Job_P020_R02.odb,20,2,-8.1901149867793,-6.745630296421118,-6.884529976274509,0.45888946858135227,243.04324084820823,3.47251998420427,448.834,431.559,442.3532,446.2637,445.4255,448.0559,462.6324,448.2108,449.1445,475.0308,509.2785,504.8251,497.8851,461.8002,468.4439,436.3373,444.5406,455.069,436.8563,441.524,443.1488,441.9103,427.2887
Job_P020_R03.odb,20,3,-8.1901149867793,-6.745630296421118,-6.884529976274509,0.45888946858135227,243.04324084820823,3.47251998420427,449.9596,432.2415,443.3151,446.7958,445.9846,448.591,462.9811,447.855,448.559,475.001,507.7855,503.4117,496.7074,462.265,469.1053,436.5581,444.9712,456.6966,437.1812,442.6704,444.5219,443.4178,428.1671
Job_P020_R04.odb,20,4,-8.1901149867793,-6.745630296421118,-6.884529976274509,0.45888946858135227,243.04324084820823,3.47251998420427,448.9364,431.4745,442.2007,445.4714,445.1758,448.6161,463.5995,449.2425,449.7414,475.8485,507.39,503.9322,495.6886,462.9095,469.0693,438.2752,446.5037,458.137,439.1193,443.4982,444.6982,443.2166,427.6861
